eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
199304130001,1993,4,13,,0,,110,Lebanon,10,Middle East & North Africa,South (Governorate),Qantara,,,,1,Soldiers were on patrol near the village of Qantara,04/13/1993: Hizballah ambushed Israeli soldiers on patrol near the village of Qantara. Members of Hizballah set off a bomb which killed three and injured two others.,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,4,Military,,,Israeli Security Forces,Israeli Soldiers patrolling near Qantara,97,Israel,,,,,,,,,,,,,,,,,Hezbollah,,,,,,Unknown,0,,,0,,,1,10,Unknown,,,,,,,-9,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,3,0,0,2,0,0,-9,,,,,0,,,,,,,,,,,,,,,,,"Edward F. Mickolus, Terrorism, 1992-1995: A Chronology of Events and a Selectively Annotated Bibliography, Westport, CT: Greenwood Press, 1997.",,,CETIS,0,1,1,1,
199304130002,1993,4,13,,0,,36,Cambodia,5,Southeast Asia,Banteay Meanchey (Province),Sisophon,,,,0,,"04/13/1993: The Khmer Rouge were suspected in an attack on United Nations Peacekeepers near Sisophon, Cambodia. One Malaysian Peacekeeper was injured in the attack. In addition, one perpetrator was killed and another was injured.",1,1,1,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,,,United Nations,UN Peacekeepers,999,Multinational,,,,,,,,,,,,,,,,,Khmer Rouge,,,,,,Unknown,1,,,0,,,0,,,,,,,,,-9,13,Unknown,,,,,,,,,,,,,,,,1,0,1,2,0,1,0,,,,,0,,,,,,,,,,,,,,,,,"Edward F. Mickolus, Terrorism, 1992-1995: A Chronology of Events and a Selectively Annotated Bibliography, Westport, CT: Greenwood Press, 1997.",,,CETIS,0,1,1,1,
199304140001,1993,4,14,,0,,110,Lebanon,10,Middle East & North Africa,Nabatiyeh (Governorate),Qabrikha,,,,0,,04/14/1993: A Ghanaian soldier from the United Nations Interim Force in Lebanon (UNIFIL) was injured when a United Nations helicopter came under fire by unknown gunmen in Qabrikha.,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,4,Military,,,United Nations,United Nations Interim Force in Lebanon,999,Multinational,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,,0,,,,,,,,,-9,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,0,0,1,0,0,-9,,,,,0,,,,,,,,,,,,,,,,,"Edward F. Mickolus, Terrorism, 1992-1995: A Chronology of Events and a Selectively Annotated Bibliography, Westport, CT: Greenwood Press, 1997.",,,CETIS,-9,-9,1,1,
199304140002,1993,4,14,,0,,110,Lebanon,10,Middle East & North Africa,South (Governorate),Sidon,,,,0,,"04/14/1993: Faysal Salih, an official of the Abu Nidal Organization (ANO) was killed in Sidon by unidentified gunmen. The gunmen opened fire at Salih's house with machine-guns, killing both Salih and his six-month-old-son. No one claimed credit for the attack.",1,1,1,1,2,Other Crime Type,0,1,0,1,Assassination,,,,,13,Other,,,Abu Nidal Organization (ANO),Faysal Salih,110,Lebanon,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,,0,,,,,,,,,-9,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Machine guns,2,0,0,0,0,0,-9,,,,,0,,,,,,,,,,,,,,,,,"Edward F. Mickolus, Terrorism, 1992-1995: A Chronology of Events and a Selectively Annotated Bibliography, Westport, CT: Greenwood Press, 1997.",,,CETIS,-9,-9,0,-9,
199304150001,1993,4,15,,0,,45,Colombia,3,South America,Bogota (Capital District),Bogota,,,,0,,"04/15/1993: A car laced with dynamite exploded at about 2:30pm local time alongside the ""93"" Shopping Mall in Bogota during peak hours, killing 12 people and injuring 100 (seriously injuring 20). The act was blamed on Escobar's Medellin Cocaine Cartel.",1,1,1,1,2,Other Crime Type,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),,,Brazilian Ministry of Foreign Affairs,Brazilian Embassy in Bogota,30,Brazil,14,Private Citizens & Property,,,"""99"" Shopping Center","""99"" Shopping Center in Bogota",45,Colombia,,,,,,,,,Medellin Drug Cartel,,,,,,Supposedly to push the Columbian government to pardon Escobar and allow his cartel free reign in his cocaine business.,1,,,0,,,0,,,,,,,,,-9,6,Explosives,15,Vehicle,,,,,,,,,,,,,The car bomb was filled with 100 kilograms of dynamite.,12,0,0,100,0,0,1,4,Unknown,,,0,,,,,,,,,,,,,,,,,"Tom Wells, ""Car Bomb kills at Least 11,"" The Associated Press, April 15, 1993.","Federico Fulleda, ""Colombian car bombing kills at least 12,"" United Press International, April 15, 1993.",,CETIS,0,1,1,1,
199304160001,1993,4,16,,0,,155,West Bank and Gaza Strip,10,Middle East & North Africa,West Bank (Occupied Territory),Mehola,,,,0,,"04/16/1993: An apparent suicide car bombing killed two (one the assailant) and slightly wounded 9 outside Moshav Mehola roadside cafeteria near the Jewish settlement of Mehola. Responsibility for this attack was claimed by Hamas, Hizballah, Hizbollah-Palestine, Islamic Jihad, and Ezzeddin al-Kassam.",1,1,1,0,,,0,0,1,3,Bombing/Explosion,,,,,4,Military,,,Israeli Security Forces,Israeli Defense Force Soldiers,97,Israel,,,,,,,,,,,,,,,,,Hamas (Islamic Resistance Movement),,Hezbollah,,Islamic Jihad (Ideological Grouping),,Unknown,1,1,1,0,1,0,1,2,Call (post-incident),1,2,Call (post-incident),1,2,Call (post-incident),1,6,Explosives,15,Vehicle,,,,,,,,,,,,,,2,0,1,9,0,0,1,3,Minor (likely < $1 million),,,0,,,,,,,,,,,,,,,,"The attack came as Israel prepared for the resumption of the Middle East peace talks. The following groups all claimed responsibility Hamas, Hizballah, Hizbollah-Palestine, Islamic Jihad, and Ezzeddin al-Kassam.","Jon Immanuel, Michael Rotem and David Rudge, ""Only luck prevents disaster in suicide car-bomb attack in territories,"" The Jerusalem Post, April 18, 1993.","""Car Bomb Kills 2 Arabs in West Bank; Suicide Bomber May Be Involved,"" St. Louis Post-Dispatch (Missouri), April 17, 1993.","""Car Bomb in West Bank Kills 2 Arabs; 8 Israelis Wounded,"" The New York Times, April 17, 1993.",CETIS,0,1,0,1,
199304160002,1993,4,16,,0,,45,Colombia,3,South America,Antioquia (Department),Medellin,,,,0,,"04/16/1993: Fifteen gunmen from the vigilante group, People Persecuted by Pablo Escobar, dragged Guido Parro and his 16 year old son from their condominium and then killed them. A third body was found in another location, who was identified as the taxi driver of the stolen cab used in the kidnapping. The kidnapping and killings were in response to car bomb explosion, blamed on Pablo Escobar, in a shopping mall in Bogota that killed 200.",1,1,1,1,2,Other Crime Type,0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,,,Civilian,Guido Parro,45,Colombia,14,Private Citizens & Property,,,Civilian,Guido Parro's 16 year old son,45,Colombia,14,Private Citizens & Property,,,Civilian,Taxi Driver,,,People Persecuted by Pablo Escobar (PEPES),,,,,,"Reprisal for car bomb explosion in a shopping mall in Bogota, Columbia",0,,,0,15,0,1,1,Letter,,,,,,,-9,13,Unknown,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,,,,,1,2,0,-99,,,,0,,,,,,4,Hostage(s) killed (not during rescue attempt),0,"Guido Parro was a lawyer working for Pablo Escobar, head of Cocaine cartel. The bodies were found in the trunk of a stolen tax, with two signs attached to them. One said ""what do you think of the trade for the bombing in Bogota, Pablo?"" and the other said ""you were kidnapped because of your work for Pablo Escobar.""","The Associated Press, ""Vigilantes kill drug lord's lawyer, son to avenge Bogota bomb,"" Chicago Tribune, April 17, 1993.","Mary Speck, ""Revenge Came Quickly,"" Calgary Herald, April 17, 1993.",,CETIS,-9,-9,0,-9,
199304170001,1993,4,17,,0,,182,Somalia,11,Sub-Saharan Africa,Lower Jubba (Region),Kismayu,,,,0,,"04/17/1993: Two Somalis threw a grenade at a Belgian military post in Kismayu, Somalia. No Belgians were wounded in the attack; however, the Belgian soldiers shot and killed the Somali perpetrators. Additional Somali bandits appeared to have gotten away.",1,1,1,0,,,0,0,0,2,Armed Assault,,,,,4,Military,,,Belgian Military,Belgian Military Post in Kismayu,21,Belgium,,,,,,,,,,,,,,,,,Other,,,,,,Unknown,0,,,0,,,0,,,,,,,,,-9,6,Explosives,7,Grenade,,,,,,,,,,,,,,2,0,2,0,0,0,-9,,,,,0,,,,,,,,,,,,,,,,,"Edward F. Mickolus, Terrorism, 1992-1995: A Chronology of Events and a Selectively Annotated Bibliography, Westport, CT: Greenwood Press, 1997.",,,CETIS,-9,-9,1,1,
199304180001,1993,4,18,,0,,155,West Bank and Gaza Strip,10,Middle East & North Africa,Gaza Strip (Occupied Territory),Gaza City,,,,0,,"04/18/1993: Two armed men from the Marxist military wing of the Popular Front for the Liberation of Palestine, the Red Eagles, entered the Offices of the European Development Agency in Gaza City and told all the Palestinians to get on the ground and then stabbed, hacked, and shot to death Ilan Feinberg.",1,1,1,0,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,,,European Development Agency,Ilan Feinberg,97,Israel,,,,,,,,,,,,,,,,,Popular Front for the Liberation of Palestine (PFLP),Red Eagles,,,,,Possible reprisal for the attempted assassination of Popular Front for the Liberation of Palestine leader Samir Suwaden and the death of his wife and daughter by an Israeli helicopter attack in South Lebanon.,0,,,0,2,0,1,1,Letter,,,,,,,-9,9,Melee,23,Knife or Other Sharp Object,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,"Knives, Hatchet, and AK-47 assault rifles",1,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"Derek Brown, ""Israeli Murdered as Talks are Postponed; Ban on Arabs crossing from occupied zone to go on,"" The Guardian (London), April 19, 1993.","Jon Immanuel, Michael Rotem and Raine Marcus, ""Ramat Gan Lawyer murdered in Gaza Ian Feinberg worked for agency aiding Palestinians,"" The Jerusalem Post, April 19, 1993.","Michael Parks, ""Israeli Lawyer Working with Palestinians Hacked to Death,"" Los Angeles Times, April 19, 1993.",CETIS,0,0,0,0,
199304180002,1993,4,18,,0,,8,Angola,11,Sub-Saharan Africa,Zaire (Province),Mbanza Congo,,,,0,,"04/18/1993: Members of UNITA fired on a UN-chartered cargo plane that was landing in Mbanza, Congo. There were no injuries.",1,1,0,0,,,0,1,0,2,Armed Assault,,,,,13,Other,,,United Nations,UN - chartered cargo plane,,,,,,,,,,,,,,,,,,,National Union for the Total Independence of Angola (UNITA),,,,,,Unknown,0,,,0,,,0,,,,,,,,,-9,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,,0,,,,,,,,,,,,,,,,,"Center for Terrorism and Intelligence Studies, Critical Infrastructure Terrorist Attack Database, San Jose, CA: Akribis Group, July 7 2006.",,,CETIS,0,-9,-9,-9,
199304180003,1993,4,18,,0,,36,Cambodia,5,Southeast Asia,Unknown,Unknown,,,,0,,"04/18/1993: Suspected Khmer Rouge gunmen shot through the cockpit of a United Nations helicopter, forcing it to land in a field near the Thai border. There were no casualties as a result of this attack.",1,1,1,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,13,Other,,,United Nations,United Nations helicopter,999,Multinational,,,,,,,,,,,,,,,,,Khmer Rouge,,,,,,Unknown,1,,,0,,,0,,,,,,,,,-9,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,0,0,0,0,0,1,4,Unknown,,,0,,,,,,,,,,,,,,,,,"Edward F. Mickolus, Terrorism, 1992-1995: A Chronology of Events and a Selectively Annotated Bibliography, Westport, CT: Greenwood Press, 1997.",,,CETIS,0,1,1,1,
199304190001,1993,4,19,,0,,36,Cambodia,5,Southeast Asia,Kompong Speu (Province),New Oral,,,,0,,"04/19/1993: One hundred-fifty suspected Khmer Rouge members attacked the village of New Oral, Cambodia, targeting Cambodian Armed Forces in the city. The perpetrators used mortar rounds, B-40 rocket propelled grenades, and automatic weapons. A United Nations Transitional Authority in Cambodia (UNTAC) armored personnel carrier was also hit with a grenade during the attack, killing one Bulgarian soldier and injuring two others.",1,1,1,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,,,Cambodian Armed Forces,Cambodian Armed Forces in New Oral,36,Cambodia,13,Other,,,United Nations,UN Peacekeepers from the United Nations Transitional Authority in Cambodia,32,Bulgaria,,,,,,,,,Khmer Rouge,,,,,,Unknown,1,,,0,150,,0,,,,,,,,,-9,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",5,Firearms,2,Automatic or Semi-Automatic Rifle,8,Incendiary,18,Arson/Fire,,,,,"The Khmer Rouge attacked the village firing mortar rounds, B-40 rocket propelled grenades, and automatic weapons.  The UNTAC armored personnel carrier was hit with a grenade.",1,0,0,2,0,0,1,4,Unknown,,The Khmer Rouge set fire to the village of New Oral.,0,,,,,,,,,,,,,,,,,"Edward F. Mickolus, Terrorism, 1992-1995: A Chronology of Events and a Selectively Annotated Bibliography, Westport, CT: Greenwood Press, 1997.",,,CETIS,0,1,1,1,
199304200001,1993,4,20,,0,,60,Egypt,10,Middle East & North Africa,Al Qahirah (Governorate),Cairo,,,,0,,"04/20/1993: In Cairo, several armed Muslim extremists opened fire on Egyptian Information Minister Safwat Sherif as he left home in the morning. The Information Minister suffered only minor injuries, but his bodyguard was severely injured, and the driver was also shot.",1,1,1,0,,,0,0,0,1,Assassination,,,,,2,Government (General),,,Egyptian Information Minister,Safwat Sherif,60,Egypt,14,Private Citizens & Property,,,Civilian,Minister's Bodyguard,60,Egypt,14,Private Citizens & Property,,,Civilian,Minister's Driver,60,Egypt,Al-Gama'at al-Islamiyya (IG),,,,,,Reprisal for remarks made by the Information Minister in regard to the terrorist group,1,,,0,2,0,1,8,Personal claim,,,,,,,-9,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,,1,0,0,2,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Egyptian Information Minister; Injured in Assassination Attempt,"" Chicago Tribune, April 20, 1993.","Adel Darwish, ""Islamic group shoots minister,"" The Independent (London), April 21, 1993.","""Gunmen shoot at minister's car, bodyguard killed,"" Xinhua General News Service, April 20, 1993.",CETIS,0,1,0,1,
199304210001,1993,4,21,,0,,110,Lebanon,10,Middle East & North Africa,Nabatiye (Governorate),Razlan,,,,1,The incident occurred along the roadside in the area of Razlan,"04/21/1993: A road side bomb detonated alongside a South Lebanon Army vehicle in Razlan, which then came under fire from rocket-propelled grenade and small arms by Hizballah soldiers. Two South Lebanon soldiers were kidnapped. One, who was wounded, managed to escape.",1,1,1,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,2,Armed Assault,,,4,Military,,,South Lebanon Army (SLA),South Lebanon Army (SLA) Soldiers,110,Lebanon,,,,,,,,,,,,,,,,,Hezbollah,,,,,,Unknown,0,,,0,,0,1,9,Other,,,,,,,-9,6,Explosives,8,Landmine,5,Firearms,2,Automatic or Semi-Automatic Rifle,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,"The attack consisted of three strikes. First was a roadside bomb, followed by Rocket-propelled grenades, then Katyusha rockets.",0,0,0,1,0,0,1,4,Unknown,,,1,2,0,-99,,,,0,,,,,,7,Unknown,1,"One South Lebanon Army soldier managed to escape, there was no report of what happened to the second soldier.","David Rudge, ""One Terrorist, two civilians killed in South Lebanon clashes, One Kidnapped SLA Soldier,"" The Jerusalem Post, April 22, 1993.","""A dozen Katyusha rockets fired into Northern Israel,"" Agence France Presse, April 21, 1993.","Israel Broadcasting Authority TV, Jerusalem 1800 gmt 20 apr. 1993, ""Israeli television: Hezbollah kidnaps two Army of South Lebanon militiamen,"" BBC Summary of World Broadcasts, April 22, 1993.",CETIS,0,1,0,1,
199304210002,1993,4,21,,0,,183,South Africa,11,Sub-Saharan Africa,KwaZulu-Natal (Province),Richmond,,,,0,,"04/21/1993: Unknown gunmen fired automatic weapons and semi-automatic weapons at the Richmond Country Club, in the KwaZulu-Natal Province of South Africa. The assailants shot at a vehicle in the parking lot before fleeing. There were no casualties in this attack.",0,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,,,Richmond Country Club,Richmond Country Club,183,South Africa,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,,0,,,,,,,,,-9,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Both automatic weapons and semi-automatic weapons were used in the attack.,0,0,0,0,0,0,1,4,Unknown,,,0,,,,,,,,,,,,,,,,,"Edward F. Mickolus, Terrorism, 1992-1995: A Chronology of Events and a Selectively Annotated Bibliography, Westport, CT: Greenwood Press, 1997.",,,CETIS,-9,-9,0,-9,
199304220001,1993,4,22,,0,,168,Rwanda,11,Sub-Saharan Africa,Kigali (Province),Kigali,,,,0,,04/22/1993: A time bomb exploded at a post office in Kigali. Twenty-one people were injured.,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),,,Kigali Post Office,Kigali Post Office,168,Rwanda,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,,0,,,,,,,,,-9,6,Explosives,14,Time Fuse,,,,,,,,,,,,,Homemade chemical bomb,0,0,0,21,0,0,1,2,Major (likely >= $1 million but < $1 billion),,,0,,,,,,,,,,,,,,,,,"Edward F. Mickolus, Terrorism, 1992-1995: A Chronology of Events and a Selectively Annotated Bibliography, Westport, CT: Greenwood Press, 1997.","Center for Terrorism and Intelligence Studies, Critical Infrastructure Terrorist Attack Database, San Jose, CA: Akribis Group, July 7 2006.",,CETIS,-9,-9,0,-9,
199304230001,1993,4,23,,0,,603,United Kingdom,8,Western Europe,England,North Shields,,,,0,Northumberland (County),04/23/1993: The Irish Republican Army (IRA) claimed credit for a bomb that damaged an oil tank at the riverside Esso terminal in North Shields. No casualties were reported.,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,,,Esso Oil,Esso Oil Terminal in North Shields,217,United States,,,,,,,,,,,,,,,,,Irish Republican Army (IRA),,,,,,Unknown,0,,,0,,,1,10,Unknown,,,,,,,-9,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,1,4,Unknown,,The bomb damaged an oil tank.,0,,,,,,,,,,,,,,,,,"Edward F. Mickolus, Terrorism, 1992-1995: A Chronology of Events and a Selectively Annotated Bibliography, Westport, CT: Greenwood Press, 1997.",,,CETIS,1,1,1,1,
199304230002,1993,4,23,,1,5/13/1993,4,Afghanistan,6,South Asia,Kandahar (Province),Spin Boldak,,,,0,,"04/23/1993: Afghan tribesmen kidnapped three European Drug Liasion Officers: Jack Dodds, a British national, Stephen Elhert, a German national, and Gert Piening, a Dutch national, as well as Sardar Agha Saadat Ali Hazara, their Pakistani host. The Liaison Officers were stationed in Pakistan but often worked in Spin Boldak, Afghanistan near the Pakistan border. The tribesmen demanded the release of two Afghani men who had been arrested in Pakistan for gunrunning. On May 13, 1993 the hostages were released to authorities on the Pakistani side of the border.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,20,Unknown,,,Drug Liaison Officers,Jack Dodds,216,Great Britain,20,Unknown,,,Drug Liaison Officers,Stephen Elhert,75,Germany,20,Unknown,,,Drug Liaison Officers,Gert Piening,142,Netherlands,Other,,,,,,Noorzai demanded that two of his men be released by Pakistan in exchange for the hostages.,0,,,0,,,1,1,Letter,,,,,,,-9,13,Unknown,,,,,,,,,,,,,,,,0,0,0,0,0,0,-9,,,,,1,4,0,,21,Pakistan,Pakistan,0,,,,,,2,Hostage(s) released by perpetrators,4,The fourth victim was Sardar Agha Saadat Ali Hazara. The exact employer of the Drug Liaison Officers was unclear.,"Edward F. Mickolus, Terrorism, 1992-1995: A Chronology of Events and a Selectively Annotated Bibliography, Westport, CT: Greenwood Press, 1997.",,,CETIS,-9,-9,1,1,
199304230003,1993,4,23,,0,,186,Sri Lanka,6,South Asia,Western (Province),Kirrilapone,,,,0,,"04/23/1993: Opposition leader Lalith Athulathmudali died after he was shot in the heart at an election rally in Kirrilapone, near Colombo. Athulathmudali was the leader of the Democratic United National Front. He also led the battle against the Liberation Tigers of Tamil Eelam (LTTE), which was suspected perpetrator of the killing. The assassin, Kandiah Ragunachan, committed suicide not far from the rally.",1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),,,Democratic United National Front,Lalith Athulathmudali,186,Sri Lanka,,,,,,,,,,,,,,,,,Liberation Tigers of Tamil Eelam (LTTE),,,,,,Ragunachan was believed to be acting on behalf of the LTTE in retaliation for Athulathmudali's leading the battle against the group.,1,,,0,1,0,0,,,,,,,,,-9,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,2,0,1,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"Edward F. Mickolus, Terrorism, 1992-1995: A Chronology of Events and a Selectively Annotated Bibliography, Westport, CT: Greenwood Press, 1997.",,,CETIS,0,0,0,0,
