Name,Address,Latitude,Longitude,Location Type,Avg Review,Closure Status,Price Level,Review Date,Ratings,Comment,Covid Safety Mentions,Crowdedness Mentions,Outdoor Seating Mentions,Seating Mentions,Staff Mentions,Curbside Pickup,Delivery,Dine In,Drive Through,In Store Pickup,In Store Shopping,No Contact Delivery,On Site Services,Online Appointments,Online Classes,Takeaway
Marshalls,"3401 N Miami Ave, Miami, FL 33127",25.8098739,-80.1935475,Department store,4.3,,,a month ago, 5 stars ,"Very good selection, friendly staff. They really understand importance of cleaning between clients on covid-19 times",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,TRUE,TRUE,,,,,
Marshalls,"3401 N Miami Ave, Miami, FL 33127",25.8098739,-80.1935475,Department store,4.3,,,5 months ago, 4 stars ,Great implementing measures for social distancing. But people don't pay attention and measures aren't enforced... Still like the store,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,TRUE,,,,,
Marshalls,"3401 N Miami Ave, Miami, FL 33127",25.8098739,-80.1935475,Department store,4.3,,,5 months ago, 5 stars ,I like the social distancing policies and the workers and cool people.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,TRUE,,,,,
Marshalls,"3401 N Miami Ave, Miami, FL 33127",25.8098739,-80.1935475,Department store,4.3,,,6 months ago, 5 stars ,"Truly observing social distancing, and continuous cleaning throughout, friendly staff and the typical great prices for brand clothing Marshalls is known for.",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,TRUE,TRUE,,,,,
Marshalls,"3401 N Miami Ave, Miami, FL 33127",25.8098739,-80.1935475,Department store,4.3,,,4 months ago, 5 stars ,Good experience in time of Covid19!,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,TRUE,,,,,
Marshalls,"3401 N Miami Ave, Miami, FL 33127, United States",25.8098739,-80.1935475,Department store,4.3,,,a month ago, 5 stars ,"Very good selection, friendly staff. They really understand importance of cleaning between clients on covid-19 times",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,TRUE,TRUE,,,,,
Marshalls,"3401 N Miami Ave, Miami, FL 33127, United States",25.8098739,-80.1935475,Department store,4.3,,,5 months ago, 4 stars ,Great implementing measures for social distancing. But people don't pay attention and measures aren't enforced... Still like the store,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,TRUE,,,,,
Marshalls,"3401 N Miami Ave, Miami, FL 33127, United States",25.8098739,-80.1935475,Department store,4.3,,,5 months ago, 5 stars ,I like the social distancing policies and the workers and cool people.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,TRUE,,,,,
Marshalls,"3401 N Miami Ave, Miami, FL 33127, United States",25.8098739,-80.1935475,Department store,4.3,,,6 months ago, 5 stars ,"Truly observing social distancing, and continuous cleaning throughout, friendly staff and the typical great prices for brand clothing Marshalls is known for.",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,TRUE,TRUE,,,,,
Marshalls,"3401 N Miami Ave, Miami, FL 33127, United States",25.8098739,-80.1935475,Department store,4.3,,,4 months ago, 5 stars ,Good experience in time of Covid19!,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,TRUE,,,,,
Marshalls,"723 Lincoln Ln N, Miami Beach, FL 33139, United States",25.7913705,-80.1363687,Department store,4.2,,,4 months ago, 4 stars ,"(Translated by Google) All good, the capacity is counted, pending that we comply with the indications, masks, gel in the store, signs very well

(Original)
Todo bien, el aforo es contado, pendientes de que cumplamos con las indicaciones, máscaras, gel en la tienda , señales muy bien",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,TRUE,,,,,
MDC Bookstore - North Campus,"11850 NW 27th Ave, Miami, FL 33167",25.8800256,-80.2453436,Book store,4.2,,,2 months ago, 3 stars ,The campus parkings are all closed. I went to drop off my sister for her CLEP exam and we couldn't even park and wait for her in the car. I'm confused how closing all parking will stop the virus,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,,,TRUE,TRUE,,,,,
Meridian Food Market,"812 6th St, Miami Beach, FL 33139, United States",25.775751,-80.136471,Supermarket,4.2,,,a month ago, 5 stars ,"They have everything here!  The only thing was this is right at the peak of the covid and although everyone is wearing a mask, the store is jammed packed.",TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,,,,,,,,
Meridian Food Market,"812 6th St, Miami Beach, FL 33139, United States",25.775751,-80.136471,Supermarket,4.2,,,11 months ago, 1 star ,Yesterday I visited this store and wanted to buy some food and formula for my son as well. Most of my friends recommend this store because this place always has what you need. When i walked in a man in the mask met me and said that I have …,TRUE,FALSE,FALSE,FALSE,FALSE,,,FALSE,,,,,,,,
Miami Beach Convention Center Park,"1809 Meridian Ave, Miami Beach, FL 33139, United States",25.7940829,-80.1358804,Park and Garden,5,,,a month ago, 5 stars ,Free Covid  test,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,6 days ago, 4 stars ,It's a huge place where it is currently used to test for the virus.  The staff is polite,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,a week ago, 5 stars ,"I went there to do a free covid test, everything super fast 10/10 for the miami beach county",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,2 months ago, 5 stars ,"Excellent I did the Covid test it was fast, people worki g there very nice , helpful and professional. (I walked up there)",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,2 weeks ago, 4 stars ,"I just went to get the COVID test
Everything went great",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,2 months ago, 5 stars ,Just got tested for covid drive thru  quick,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,5 days ago, 5 stars ,Test for COVID-19 is outside! 17 street,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,3 months ago, 5 stars ,"Few people in Line for the Covid test.
Organized and Quick..in the test...Professionalism .",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,5 months ago, 5 stars ,"COVID drive thru/walk up review :

I have been 4 different times to get tested , they are so professional and if you get there a bit before they open.. it usually isn’t such a long wait. I got rapid testing and got my results back by text …",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,6 months ago, 5 stars ,Very. Happy to get my. Covid. Test . There . Fast and easy ... Results in three days,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,a month ago, 5 stars ,Test for covid...fast and easy,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,7 months ago, 3 stars ,"Free Covid 19 testing site. Crowded. Got there at 6:20 am. Opened at 9. Left at 10... Long wait, very busy. Results took 13 days to become available. 👎",TRUE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,8 months ago, 5 stars ,"If you go here for the COVID-19 testing please come early and prepare. If you are driving make sure your tank is full and you have a working A/C. If you're walking bring an umbrella, water, a foldable chair if you must but most importantly be prepared to wait. The lines are extremely long but they are there to assist us.",TRUE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,3 months ago, 5 stars ,Free PCR covid test,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,7 months ago, 5 stars ,Good idea for CDC to put a COVID 19 testing drive thru easy and convenient to us the process is very past and organize...thank you for the people who work there Me and My family salute your service to people that want to know if we positive/negative on corona virus...,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,7 months ago, 5 stars ,"I went just to get tested Sunday August 16, 2020 for COVID-19 testing and it was well organized and very quick",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,9 months ago, 5 stars ,"There are free covid tests here.

You do not have to leave your car.

You also it is rather quick.

The covid 19 test has instant results.

You can also, get testing for covid 19 antibodies. That is also free. The results are quick too. …",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,6 months ago, 5 stars ,Thanks to all the men and women giving covid testing and risking there life,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,7 months ago, 5 stars ,That is were I get my corona virus test I a very good help,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,7 months ago, 5 stars ,"Covid 19 blood test was really fast, and personel very professional",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,8 months ago, 5 stars ,"I went there for a Covid-19 test. There was a long vehicle line; it took over three hours, but it was all very well organized.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,2 months ago, 1 star ,"Closes at 4 for covid testing, not 5",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,7 months ago, 5 stars ,There currently testing for covid very fast and secure,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,3 months ago, 5 stars ,Covid testing is easy!!!,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,6 months ago, 5 stars ,Fast and easy covid tests,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,3 months ago, 5 stars ,Coronavirus testing site.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,8 months ago, 5 stars ,Had COVID19 testing done,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Miami Beach Convention Center,"1901 Convention Center Dr, Miami Beach, FL 33139, United States",25.7950215,-80.1345386,Convention centre,4.5,,,8 months ago, 3 stars ,Very long  waiting for testing covid19,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Miami Beach Senior High School,"2231 Prairie Ave, Miami Beach, FL 33139, United States",25.7990726,-80.1331488,Senior high school,3.8,,,2 months ago, 1 star ,"My daughter and I tested positive for Covid-19, I have been trying to get in contact with the school since Monday and the phone just rings and rings and no one picks up. My daughter isn’t feeling well and is resting in bed she’s attending …",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Miami Children's Museum,"980 MacArthur Causeway, Miami, FL 33132, United States",25.7846994,-80.1765206,Children's museum,4.5,Temporarily closed,,7 months ago, 5 stars ,Took my nephews here (pre-covid) so much fun. they loved it,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Miami Life Center,"736 6th St, Miami Beach, FL 33139, United States",25.7757656,-80.1357656,Yoga studio,4.8,,,5 months ago, 5 stars ,"The best place ever to practice yoga with... in miami or online due covid. All the people working here is amazing, the teachers are kind and so knowledgeable. Is a place where yoga is a way of living and respect is a basic.
Love this place!!!!!!!",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,TRUE,
Miami Life Center,"736 6th St, Miami Beach, FL 33139, United States",25.7757656,-80.1357656,Yoga studio,4.8,,,9 months ago, 5 stars ,"For the longest time, I have been looking for a way to do my morning practice together with a community. Given my weekly travel, this has been a challenge. Because of COVID and the consequential lockdown, MLC provided a platform whereby …",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,TRUE,
Moises Bakery Miami Beach,"7310 Collins Ave, Miami, FL 33141, United States",25.8586571,-80.1210706,Bakery,4.4,,,a month ago, 1 star ,(Translated by Google) The business does not have the measures to prevent covid-19 people enter without a mask and they do not have social distancing all the products are uncovered people eat inside the place no one wears a mask neither the …,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,,,TRUE,TRUE,,,,,
Mokai Lounge,"235 23rd St, Miami Beach, FL 33139, United States",25.7988104,-80.1286052,Lounge,3.5,,,2 years ago, 1 star ,"Place is a joke should be shut down. DONT GO IF YOUR  BIG,SPANISH,BLACK OR WEARING CHEAP CLOTHES ( saw them deny so many women) for wearing certain heels and for how they look. So unless ur white and 6 ft tall and weigh 20 pounds and drive a lambo ur good. don’t bother with this place all the bad reviews are true",TRUE,FALSE,FALSE,FALSE,FALSE,,,FALSE,,,,,,,,
Mokai Lounge,"235 23rd St, Miami Beach, FL 33139, United States",25.7988104,-80.1286052,Lounge,3.5,,,2 years ago, 2 stars ,"$28 dollar Corona? Couches where the dance floor should be. My tab was over $300. It was fun but I regret it, kind of.",TRUE,FALSE,FALSE,FALSE,TRUE,,,FALSE,,,,,,,,
Morningside Park,"750 NE 55th Terrace, Miami, FL 33137, United States",25.8263889,-80.1808333,Park and Garden,4.7,,,a week ago, 5 stars ,Need to open the grills.  Covid is not going to survive a grill heat. Lol lol,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Morningside Park,"750 NE 55th Terrace, Miami, FL 33137, United States",25.8263889,-80.1808333,Park and Garden,4.7,,,4 months ago, 4 stars ,"Nice bayfront park. Public boat ramp. Without Covid, it'd be good for picnics with even a public swimming pool, all closed now. A little tricky to get to by car. Nice walking trails.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Morningside Park,"750 NE 55th Terrace, Miami, FL 33137, United States",25.8263889,-80.1808333,Park and Garden,4.7,,,8 months ago, 5 stars ,Corona everywhere! Don't come and ruin this park!!!,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Museum of Illusions Miami,"536 Lincoln Rd, Miami Beach, FL 33139, United States",25.7903952,-80.1339349,Museum,4.3,,,6 days ago, 2 stars ,We went to the museum of illusions 3/15. The staff was nice but not very helpful once you were in. Some of the illusions were confusing and we were told we would have 5 mins in each room. With Covid you would expect that to be true and have …,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
