"iso2c","iso3c","country","year","gdp_percap","population","birth_rate","neonat_mortal_rate","region","income"
"CW","CUW","Curacao",2005,,137658,,,"Latin America & Caribbean","High income"
"CY","CYP","Cyprus",1996,16877.3031488255,873246,15.73,4.2,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",2005,27330.8819148951,1032586,11.945,2.4,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",2013,30587.4243464573,1141652,11.436,1.6,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",1995,16530.1909249246,855389,16.439,4.5,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",2003,23829.7318894555,998150,12.251,2.6,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",2000,20726.6273069784,943287,13.244,3.2,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",1990,13189.5119961489,766611,19.048,5.6,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",2002,22994.5400766268,979883,12.501,2.8,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",1993,14669.4059797883,818814,17.726,5.1,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",2004,25595.9811078178,1015827,12.069,2.5,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",1997,17345.3304674037,890733,15.025,4,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",1991,13378.4782225662,783138,18.693,5.5,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",2010,33957.90164873,1103685,11.689,1.9,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",1994,15540.7335115621,837166,17.114,4.8,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",2014,30295.2127792148,1153658,11.326,1.5,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",2012,31920.4454737569,1129303,11.534,1.7,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",1998,18340.1206780524,908040,14.36,3.7,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",2001,22353.3007402251,961482,12.828,3,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",1992,14576.680256834,800660,18.255,5.3,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",2007,31767.0524574202,1063040,11.818,2.2,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",2009,34087.7590143959,1090486,11.741,2,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",1999,19211.7195694144,925491,13.758,3.5,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",2006,29706.2878399128,1048293,11.867,2.3,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",2008,34825.5775570815,1077010,11.78,2.1,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",2011,32983.1851844809,1116644,11.619,1.8,"Europe & Central Asia","High income"
"CZ","CZE","Czech Republic",2006,24400.7269621544,10238905,10.3,3,"Europe & Central Asia","High income: OECD"
"CZ","CZE","Czech Republic",1994,12723.6922830551,10333587,10.3,7.3,"Europe & Central Asia","High income: OECD"
"CZ","CZE","Czech Republic",1992,11834.2475906565,10319123,11.8,8.9,"Europe & Central Asia","High income: OECD"
"CZ","CZE","Czech Republic",2005,22286.457189578,10211216,10,3.1,"Europe & Central Asia","High income: OECD"
"CZ","CZE","Czech Republic",1996,14685.0926731041,10315241,8.8,5.8,"Europe & Central Asia","High income: OECD"
"CZ","CZE","Czech Republic",2007,26680.4978472942,10298828,11.1,2.8,"Europe & Central Asia","High income: OECD"
"CZ","CZE","Czech Republic",1993,12110.7209486736,10329855,11.7,8.1,"Europe & Central Asia","High income: OECD"
"CZ","CZE","Czech Republic",2011,28604.2126636231,10496088,10.4,2.3,"Europe & Central Asia","High income: OECD"
"CZ","CZE","Czech Republic",1990,12716.2688532518,10333355,12.6,10.3,"Europe & Central Asia","High income: OECD"
"CZ","CZE","Czech Republic",1995,13805.6323362819,10327253,9.3,6.5,"Europe & Central Asia","High income: OECD"
"CZ","CZE","Czech Republic",2004,20984.6558468146,10197101,9.6,3.3,"Europe & Central Asia","High income: OECD"
"CZ","CZE","Czech Republic",2003,19609.2694182832,10193998,9.2,3.4,"Europe & Central Asia","High income: OECD"
"CZ","CZE","Czech Republic",2014,31185.8787015268,10525347,10.4,1.9,"Europe & Central Asia","High income: OECD"
"CZ","CZE","Czech Republic",2013,30043.5678004092,10514272,10.2,2,"Europe & Central Asia","High income: OECD"
"CZ","CZE","Czech Republic",1991,11641.2959228467,10308578,12.5,9.7,"Europe & Central Asia","High income: OECD"
"CZ","CZE","Czech Republic",1997,14892.6604820271,10304131,8.8,5.2,"Europe & Central Asia","High income: OECD"
"CZ","CZE","Czech Republic",2010,27069.6339673463,10474410,11.2,2.4,"Europe & Central Asia","High income: OECD"
"CZ","CZE","Czech Republic",2012,28727.9072629398,10510785,10.3,2.1,"Europe & Central Asia","High income: OECD"
"CZ","CZE","Czech Republic",2008,27111.5481990756,10384603,11.5,2.7,"Europe & Central Asia","High income: OECD"
"CZ","CZE","Czech Republic",1999,15387.3753011263,10283860,8.7,4.2,"Europe & Central Asia","High income: OECD"
"CZ","CZE","Czech Republic",2002,18318.354946634,10196916,9.1,3.5,"Europe & Central Asia","High income: OECD"
"CZ","CZE","Czech Republic",2000,16282.4733675171,10255063,8.9,3.9,"Europe & Central Asia","High income: OECD"
"CZ","CZE","Czech Republic",2001,17650.2899431094,10216605,8.9,3.7,"Europe & Central Asia","High income: OECD"
"CZ","CZE","Czech Republic",1998,14969.2547932178,10294373,8.8,4.6,"Europe & Central Asia","High income: OECD"
"CZ","CZE","Czech Republic",2009,27008.8068634707,10443936,11.3,2.5,"Europe & Central Asia","High income: OECD"
"DE","DEU","Germany",1997,24183.8620965957,82034771,9.9,2.9,"Europe & Central Asia","High income: OECD"
"DE","DEU","Germany",1990,19032.6960596972,79433029,11.4,3.4,"Europe & Central Asia","High income: OECD"
"DE","DEU","Germany",1996,23655.819878193,81914831,9.7,3,"Europe & Central Asia","High income: OECD"
"DE","DEU","Germany",1992,21230.2483633016,80624598,10,3.5,"Europe & Central Asia","High income: OECD"
"DE","DEU","Germany",1993,21386.5010733753,81156363,9.8,3.3,"Europe & Central Asia","High income: OECD"
"DE","DEU","Germany",2003,29362.4250705971,82534176,8.6,2.7,"Europe & Central Asia","High income: OECD"
"DE","DEU","Germany",1995,23093.6007976579,81678051,9.4,3.1,"Europe & Central Asia","High income: OECD"
"DE","DEU","Germany",1994,22300.8680882488,81438348,9.5,3.2,"Europe & Central Asia","High income: OECD"
"DE","DEU","Germany",2010,39639.4799659111,81776930,8.3,2.3,"Europe & Central Asia","High income: OECD"
"DE","DEU","Germany",2007,36777.7830596791,82266372,8.3,2.5,"Europe & Central Asia","High income: OECD"
"DE","DEU","Germany",2005,32184.0552318691,82469422,8.3,2.6,"Europe & Central Asia","High income: OECD"
"DE","DEU","Germany",2013,44184.8230352597,82132753,8.3,2.2,"Europe & Central Asia","High income: OECD"
"DE","DEU","Germany",2009,37112.8806127286,81902307,8.1,2.4,"Europe & Central Asia","High income: OECD"
"DE","DEU","Germany",1998,24871.240907287,82047195,9.6,2.9,"Europe & Central Asia","High income: OECD"
"DE","DEU","Germany",2011,42142.5488974642,81797673,8.1,2.3,"Europe & Central Asia","High income: OECD"
"DE","DEU","Germany",2001,27725.1101362828,82349925,8.9,2.7,"Europe & Central Asia","High income: OECD"
"DE","DEU","Germany",2002,28435.9013788939,82488495,8.7,2.7,"Europe & Central Asia","High income: OECD"
"DE","DEU","Germany",1991,20520.7393997643,80013896,10.4,3.5,"Europe & Central Asia","High income: OECD"
"DE","DEU","Germany",2006,34690.3332182257,82376451,8.2,2.6,"Europe & Central Asia","High income: OECD"
"DE","DEU","Germany",2004,30694.9023377929,82516260,8.6,2.6,"Europe & Central Asia","High income: OECD"
"DE","DEU","Germany",2012,43600.1134007712,80425823,8.4,2.3,"Europe & Central Asia","High income: OECD"
"DE","DEU","Germany",2014,46393.8765153842,80982500,8.6,2.2,"Europe & Central Asia","High income: OECD"
"DE","DEU","Germany",2008,38438.7411526805,82110097,8.3,2.4,"Europe & Central Asia","High income: OECD"
"DE","DEU","Germany",2000,26630.511188423,82211508,9.3,2.8,"Europe & Central Asia","High income: OECD"
"DE","DEU","Germany",1999,25798.2798999652,82100243,9.4,2.8,"Europe & Central Asia","High income: OECD"
"DJ","DJI","Djibouti",1993,1790.4248600223,639215,38.188,48.6,"Middle East & North Africa","Lower middle income"
"DJ","DJI","Djibouti",1992,1909.1063304316,627063,39.008,49,"Middle East & North Africa","Lower middle income"
"DJ","DJI","Djibouti",1997,1639.9421944541,685644,33.793,46,"Middle East & North Africa","Lower middle income"
"DJ","DJI","Djibouti",1995,1725.6470953267,661076,36.071,47.4,"Middle East & North Africa","Lower middle income"
"DJ","DJI","Djibouti",2002,1768.428111176,745459,30.079,43,"Middle East & North Africa","Lower middle income"
"DJ","DJI","Djibouti",1999,1660.912953389,710652,31.909,44.7,"Middle East & North Africa","Lower middle income"
"DJ","DJI","Djibouti",2006,2158.3308586759,788941,28.22,40.4,"Middle East & North Africa","Lower middle income"
"DJ","DJI","Djibouti",1994,1781.6672134323,649878,37.19,48,"Middle East & North Africa","Lower middle income"
"DJ","DJI","Djibouti",2005,2025.1342701383,778406,28.67,41.1,"Middle East & North Africa","Lower middle income"
"DJ","DJI","Djibouti",2003,1833.8638188747,756656,29.596,42.3,"Middle East & North Africa","Lower middle income"
"DJ","DJI","Djibouti",2009,2557.6397074025,820097,26.987,38.2,"Middle East & North Africa","Lower middle income"
"DJ","DJI","Djibouti",2010,2644.6282288459,830802,26.607,37.4,"Middle East & North Africa","Lower middle income"
"DJ","DJI","Djibouti",1998,1629.4151171184,698256,32.781,45.2,"Middle East & North Africa","Lower middle income"
"DJ","DJI","Djibouti",2014,3282.3602405341,876174,25.105,34.2,"Middle East & North Africa","Lower middle income"
"DJ","DJI","Djibouti",1996,1654.4862800669,673202,34.911,46.7,"Middle East & North Africa","Lower middle income"
"DJ","DJI","Djibouti",2000,1677.6612563283,722562,31.186,44.1,"Middle East & North Africa","Lower middle income"
"DJ","DJI","Djibouti",2001,1723.5378118487,734088,30.594,43.6,"Middle East & North Africa","Lower middle income"
"DJ","DJI","Djibouti",2012,2932.2333423406,853069,25.861,35.9,"Middle East & North Africa","Lower middle income"
"DJ","DJI","Djibouti",1990,2011.6695827945,588356,40.002,49.8,"Middle East & North Africa","Lower middle income"
"DJ","DJI","Djibouti",1991,1916.9797860318,610679,39.618,49.3,"Middle East & North Africa","Lower middle income"
"DJ","DJI","Djibouti",2004,1928.3882154296,767644,29.129,41.7,"Middle East & North Africa","Lower middle income"
"DJ","DJI","Djibouti",2008,2447.9538075139,809639,27.378,39,"Middle East & North Africa","Lower middle income"
"DJ","DJI","Djibouti",2011,2782.9712917907,841802,26.233,36.7,"Middle East & North Africa","Lower middle income"
"DJ","DJI","Djibouti",2013,3087.4633171316,864554,25.486,35.2,"Middle East & North Africa","Lower middle income"
"DJ","DJI","Djibouti",2007,2298.5699587323,799309,27.788,39.7,"Middle East & North Africa","Lower middle income"
"DK","DNK","Denmark",1999,27544.0065605429,5321799,12.4,3.6,"Europe & Central Asia","High income: OECD"
"DK","DNK","Denmark",2000,29558.2946332122,5339616,12.6,3.5,"Europe & Central Asia","High income: OECD"
"DK","DNK","Denmark",2006,37166.5736909177,5437272,12,3,"Europe & Central Asia","High income: OECD"
"DK","DNK","Denmark",2003,31268.8764680477,5390574,12,3.2,"Europe & Central Asia","High income: OECD"
"DK","DNK","Denmark",1996,24451.9549811114,5263074,12.9,3.8,"Europe & Central Asia","High income: OECD"
"DK","DNK","Denmark",1997,25682.5197172875,5284991,12.8,3.7,"Europe & Central Asia","High income: OECD"
"DK","DNK","Denmark",2014,45995.8727101234,5643475,10.1,2.6,"Europe & Central Asia","High income: OECD"
"DK","DNK","Denmark",2009,39612.1276267663,5523095,11.4,2.8,"Europe & Central Asia","High income: OECD"
"DK","DNK","Denmark",2005,34079.9597620429,5419432,11.9,3.1,"Europe & Central Asia","High income: OECD"
"DK","DNK","Denmark",1995,23351.6353620033,5233373,13.3,3.8,"Europe & Central Asia","High income: OECD"
"DK","DNK","Denmark",1992,20374.7156221284,5171370,13.1,4.1,"Europe & Central Asia","High income: OECD"
"DK","DNK","Denmark",2002,31597.6898560098,5375931,11.9,3.3,"Europe & Central Asia","High income: OECD"
"DK","DNK","Denmark",1994,22310.1771178771,5206180,13.4,3.9,"Europe & Central Asia","High income: OECD"
"DK","DNK","Denmark",2004,33143.7631674657,5404523,12,3.1,"Europe & Central Asia","High income: OECD"
"DK","DNK","Denmark",2007,38670.4976585439,5461438,11.7,2.9,"Europe & Central Asia","High income: OECD"
"DK","DNK","Denmark",1998,26608.8013525839,5304219,12.5,3.7,"Europe & Central Asia","High income: OECD"
"DK","DNK","Denmark",2013,45681.1093434609,5614932,10,2.6,"Europe & Central Asia","High income: OECD"
"DK","DNK","Denmark",2012,44246.3306156663,5591572,10.4,2.7,"Europe & Central Asia","High income: OECD"
"DK","DNK","Denmark",2010,41835.7966506369,5547683,11.4,2.8,"Europe & Central Asia","High income: OECD"
"DK","DNK","Denmark",1991,19599.4161627151,5154298,12.5,4.2,"Europe & Central Asia","High income: OECD"
"DK","DNK","Denmark",1990,18773.2194047768,5140939,12.3,4.4,"Europe & Central Asia","High income: OECD"
"DK","DNK","Denmark",2001,30247.1963804605,5358783,12.2,3.4,"Europe & Central Asia","High income: OECD"
"DK","DNK","Denmark",2008,40838.1887464738,5493621,11.8,2.9,"Europe & Central Asia","High income: OECD"
"DK","DNK","Denmark",1993,20771.4715483088,5188628,13,4,"Europe & Central Asia","High income: OECD"
"DK","DNK","Denmark",2011,43314.0563639927,5570572,10.6,2.7,"Europe & Central Asia","High income: OECD"
"DM","DMA","Dominica",1998,6113.7572415735,70295,16.2,11.1,"Latin America & Caribbean","Upper middle income"
"DM","DMA","Dominica",1999,6284.8686548881,69902,,11.2,"Latin America & Caribbean","Upper middle income"
"DM","DMA","Dominica",2004,7660.4758829408,70325,,11.3,"Latin America & Caribbean","Upper middle income"
"DM","DMA","Dominica",2005,7875.6832054313,70542,,11.5,"Latin America & Caribbean","Upper middle income"
"DM","DMA","Dominica",2014,10917.074249073,72341,,15.6,"Latin America & Caribbean","Upper middle income"
"DM","DMA","Dominica",1993,4888.5836177769,71205,,10.8,"Latin America & Caribbean","Upper middle income"
"DM","DMA","Dominica",1995,5259.8204498043,71367,,10.9,"Latin America & Caribbean","Upper middle income"
"DM","DMA","Dominica",1996,5514.4072843488,71146,19.1,11,"Latin America & Caribbean","Upper middle income"
"DM","DMA","Dominica",1994,5052.2305892944,71372,21.6,10.9,"Latin America & Caribbean","Upper middle income"
"DM","DMA","Dominica",2011,10189.3982094128,71402,,14.6,"Latin America & Caribbean","Upper middle income"
"DM","DMA","Dominica",2012,10206.274383357,71685,,15.1,"Latin America & Caribbean","Upper middle income"
"DM","DMA","Dominica",2013,10387.8599483779,72005,,15.5,"Latin America & Caribbean","Upper middle income"
"DM","DMA","Dominica",2003,7248.3046133776,70058,,11.2,"Latin America & Caribbean","Upper middle income"
"DM","DMA","Dominica",2002,6623.1168488068,69806,15.4,11.2,"Latin America & Caribbean","Upper middle income"
"DM","DMA","Dominica",2001,6653.2953728706,69660,,11.2,"Latin America & Caribbean","Upper middle income"
"DM","DMA","Dominica",1991,4521.865914245,70849,,10.5,"Latin America & Caribbean","Upper middle income"
"DM","DMA","Dominica",1992,4711.0554832257,70978,24,10.7,"Latin America & Caribbean","Upper middle income"
"DM","DMA","Dominica",1997,5723.7793177409,70756,21.5,11.1,"Latin America & Caribbean","Upper middle income"
"DM","DMA","Dominica",2006,8337.9734194111,70690,14.9,11.8,"Latin America & Caribbean","Upper middle income"
"DM","DMA","Dominica",2000,6472.6555712847,69679,,11.2,"Latin America & Caribbean","Upper middle income"
"DM","DMA","Dominica",1990,4344.9150904142,70928,23,10.5,"Latin America & Caribbean","Upper middle income"
"DM","DMA","Dominica",2008,9909.98267273,70881,,12.7,"Latin America & Caribbean","Upper middle income"
"DM","DMA","Dominica",2010,10016.2463687438,71167,13.1100088524,13.9,"Latin America & Caribbean","Upper middle income"
"DM","DMA","Dominica",2007,9090.5009593465,70795,,12.2,"Latin America & Caribbean","Upper middle income"
"DM","DMA","Dominica",2009,9852.9013187671,70995,,13.2,"Latin America & Caribbean","Upper middle income"
"DO","DOM","Dominican Republic",1991,3519.1324361252,7325622,29.335,24.2,"Latin America & Caribbean","Upper middle income"
"DO","DOM","Dominican Republic",1992,3901.635195117,7468551,28.836,23.9,"Latin America & Caribbean","Upper middle income"
"DO","DOM","Dominican Republic",2001,6540.2565080346,8697127,24.9,24,"Latin America & Caribbean","Upper middle income"
"DO","DOM","Dominican Republic",2002,6917.5297199042,8832286,24.646,23.9,"Latin America & Caribbean","Upper middle income"
"DO","DOM","Dominican Republic",1994,4310.6580924789,7753052,27.771,23.7,"Latin America & Caribbean","Upper middle income"
"DO","DOM","Dominican Republic",2004,7108.1120236497,9102997,24.11,23.7,"Latin America & Caribbean","Upper middle income"
"DO","DOM","Dominican Republic",1995,4560.3390342436,7892420,27.229,23.7,"Latin America & Caribbean","Upper middle income"
"DO","DOM","Dominican Republic",1990,3440.5977916342,7183646,29.809,24.6,"Latin America & Caribbean","Upper middle income"
"DO","DOM","Dominican Republic",2003,6931.2788802837,8967759,24.386,23.8,"Latin America & Caribbean","Upper middle income"
"DO","DOM","Dominican Republic",1993,4202.5538167896,7611463,28.313,23.7,"Latin America & Caribbean","Upper middle income"
"DO","DOM","Dominican Republic",2012,11740.0536291201,10155036,21.539,23,"Latin America & Caribbean","Upper middle income"
"DO","DOM","Dominican Republic",2000,6379.5576664312,8562623,25.167,24.1,"Latin America & Caribbean","Upper middle income"
"DO","DOM","Dominican Republic",1998,5623.6462895877,8296375,25.826,24.1,"Latin America & Caribbean","Upper middle income"
"DO","DOM","Dominican Republic",2013,12347.8207509843,10281408,21.198,22.6,"Latin America & Caribbean","Upper middle income"
"DO","DOM","Dominican Republic",2014,13310.753009608,10405943,20.853,22.1,"Latin America & Caribbean","Upper middle income"
"DO","DOM","Dominican Republic",2005,7899.6381921296,9237565,23.816,23.8,"Latin America & Caribbean","Upper middle income"
"DO","DOM","Dominican Republic",1997,5283.4396522645,8163474,26.241,24,"Latin America & Caribbean","Upper middle income"
